time_seconds,link_id,aggregated_gbps
82.5,Link_Test_1,3.6338
82.6,Link_Test_1,3.8284
82.7,Link_Test_1,3.4165
82.8,Link_Test_1,3.4111
82.9,Link_Test_1,3.7316
83.0,Link_Test_1,3.6965
83.1,Link_Test_1,3.5437
83.2,Link_Test_1,3.566
83.3,Link_Test_1,3.6401
83.4,Link_Test_1,3.5324
83.5,Link_Test_1,3.4143
83.6,Link_Test_1,3.533
83.7,Link_Test_1,3.5201
83.8,Link_Test_1,3.3165
83.9,Link_Test_1,3.4196
84.0,Link_Test_1,3.7488
84.1,Link_Test_1,3.3874
84.2,Link_Test_1,3.7033
84.3,Link_Test_1,3.4329
84.4,Link_Test_1,3.4028
84.5,Link_Test_1,3.4523
84.6,Link_Test_1,3.5159
84.7,Link_Test_1,3.7075
84.8,Link_Test_1,3.274
84.9,Link_Test_1,3.3767
85.0,Link_Test_1,3.5582
85.1,Link_Test_1,3.3676
85.2,Link_Test_1,3.352
85.3,Link_Test_1,3.3947
85.4,Link_Test_1,3.4882
85.5,Link_Test_1,3.4978
85.6,Link_Test_1,3.4482
85.7,Link_Test_1,3.2512
85.8,Link_Test_1,3.4541
85.9,Link_Test_1,3.1563
86.0,Link_Test_1,3.2187
86.1,Link_Test_1,3.2974
86.2,Link_Test_1,3.0244
86.3,Link_Test_1,3.403
86.4,Link_Test_1,3.2211
86.5,Link_Test_1,3.3791
86.6,Link_Test_1,3.1453
86.7,Link_Test_1,3.2335
86.8,Link_Test_1,3.4639
86.9,Link_Test_1,3.0305
87.0,Link_Test_1,3.2653
87.1,Link_Test_1,3.0717
87.2,Link_Test_1,3.3105
87.3,Link_Test_1,3.4783
87.4,Link_Test_1,3.4026
87.5,Link_Test_1,3.1502
87.6,Link_Test_1,3.6516
87.7,Link_Test_1,3.1847
87.8,Link_Test_1,2.8196
87.9,Link_Test_1,2.9342
88.0,Link_Test_1,2.7506
88.1,Link_Test_1,3.2954
88.2,Link_Test_1,2.814
88.3,Link_Test_1,2.9869
88.4,Link_Test_1,2.811
88.5,Link_Test_1,2.6753
88.6,Link_Test_1,3.0632
88.7,Link_Test_1,3.1431
88.8,Link_Test_1,2.7918
88.9,Link_Test_1,2.9514
89.0,Link_Test_1,2.7075
89.1,Link_Test_1,2.8851
89.2,Link_Test_1,2.6814
89.3,Link_Test_1,2.6784
89.4,Link_Test_1,2.6885
89.5,Link_Test_1,2.8053
89.6,Link_Test_1,2.8807
89.7,Link_Test_1,2.7325
89.8,Link_Test_1,2.4819
89.9,Link_Test_1,2.7659
90.0,Link_Test_1,2.7641
90.1,Link_Test_1,2.7097
90.2,Link_Test_1,2.9837
90.3,Link_Test_1,2.6827
90.4,Link_Test_1,2.45
90.5,Link_Test_1,2.6555
90.6,Link_Test_1,2.5961
90.7,Link_Test_1,2.608
90.8,Link_Test_1,2.3193
90.9,Link_Test_1,2.6185
91.0,Link_Test_1,2.6245
91.1,Link_Test_1,2.4987
91.2,Link_Test_1,2.6195
91.3,Link_Test_1,2.7015
91.4,Link_Test_1,2.5529
91.5,Link_Test_1,2.9096
91.6,Link_Test_1,2.7407
91.7,Link_Test_1,2.83
91.8,Link_Test_1,2.5425
91.9,Link_Test_1,2.4752
92.0,Link_Test_1,2.9908
92.1,Link_Test_1,2.3255
92.2,Link_Test_1,2.5018
92.3,Link_Test_1,2.3994
92.4,Link_Test_1,2.2723
92.5,Link_Test_1,2.658
92.6,Link_Test_1,2.753
92.7,Link_Test_1,2.8714
92.8,Link_Test_1,2.3127
92.9,Link_Test_1,2.0204
93.0,Link_Test_1,2.3631
93.1,Link_Test_1,2.4466
93.2,Link_Test_1,2.191
93.3,Link_Test_1,2.2341
93.4,Link_Test_1,2.0229
93.5,Link_Test_1,2.5761
93.6,Link_Test_1,2.1607
93.7,Link_Test_1,2.4059
93.8,Link_Test_1,2.6094
93.9,Link_Test_1,2.3562
94.0,Link_Test_1,2.3531
94.1,Link_Test_1,1.9762
94.2,Link_Test_1,1.8253
94.3,Link_Test_1,2.4156
94.4,Link_Test_1,1.8284
94.5,Link_Test_1,2.1974
94.6,Link_Test_1,2.4274
94.7,Link_Test_1,2.2019
94.8,Link_Test_1,2.2086
94.9,Link_Test_1,1.9922
95.0,Link_Test_1,1.8936
95.1,Link_Test_1,2.2186
95.2,Link_Test_1,1.9695
95.3,Link_Test_1,2.2239
95.4,Link_Test_1,1.9989
95.5,Link_Test_1,2.2561
95.6,Link_Test_1,1.9912
95.7,Link_Test_1,1.7289
95.8,Link_Test_1,2.2053
95.9,Link_Test_1,1.9981
96.0,Link_Test_1,1.8499
96.1,Link_Test_1,1.8817
96.2,Link_Test_1,1.7777
96.3,Link_Test_1,1.9343
96.4,Link_Test_1,1.9767
96.5,Link_Test_1,2.0988
96.6,Link_Test_1,1.8526
96.7,Link_Test_1,2.1415
96.8,Link_Test_1,1.9699
96.9,Link_Test_1,1.749
97.0,Link_Test_1,1.6941
97.1,Link_Test_1,1.1919
97.2,Link_Test_1,1.652
97.3,Link_Test_1,1.8876
97.4,Link_Test_1,1.9444
97.5,Link_Test_1,1.7028
97.6,Link_Test_1,1.6613
97.7,Link_Test_1,1.997
97.8,Link_Test_1,1.6032
97.9,Link_Test_1,1.9408
98.0,Link_Test_1,1.6847
98.1,Link_Test_1,1.7545
98.2,Link_Test_1,1.4442
98.3,Link_Test_1,1.7551
98.4,Link_Test_1,1.6589
98.5,Link_Test_1,1.8604
98.6,Link_Test_1,1.1362
98.7,Link_Test_1,1.6856
98.8,Link_Test_1,1.5796
98.9,Link_Test_1,1.533
99.0,Link_Test_1,1.2393
99.1,Link_Test_1,1.899
99.2,Link_Test_1,1.4978
99.3,Link_Test_1,1.62
99.4,Link_Test_1,1.771
99.5,Link_Test_1,1.7793
99.6,Link_Test_1,1.5827
99.7,Link_Test_1,1.8425
99.8,Link_Test_1,1.5173
99.9,Link_Test_1,1.465
100.0,Link_Test_1,1.3814
100.1,Link_Test_1,1.8513
100.2,Link_Test_1,1.2463
100.3,Link_Test_1,1.5279
100.4,Link_Test_1,1.7574
100.5,Link_Test_1,1.5557
100.6,Link_Test_1,1.9409
100.7,Link_Test_1,1.827
100.8,Link_Test_1,1.3758
100.9,Link_Test_1,1.6393
101.0,Link_Test_1,1.4103
101.1,Link_Test_1,1.5767
101.2,Link_Test_1,1.4515
101.3,Link_Test_1,1.7216
101.4,Link_Test_1,1.255
101.5,Link_Test_1,1.3222
101.6,Link_Test_1,1.4677
101.7,Link_Test_1,1.465
101.8,Link_Test_1,1.3091
101.9,Link_Test_1,1.3654
102.0,Link_Test_1,1.6406
102.1,Link_Test_1,1.6096
102.2,Link_Test_1,1.5823
102.3,Link_Test_1,1.5102
102.4,Link_Test_1,1.6332
102.5,Link_Test_1,1.0759
102.6,Link_Test_1,1.3601
102.7,Link_Test_1,1.5216
102.8,Link_Test_1,1.3435
102.9,Link_Test_1,1.308
103.0,Link_Test_1,1.2325
103.1,Link_Test_1,1.1421
103.2,Link_Test_1,1.6958
103.3,Link_Test_1,1.5488
103.4,Link_Test_1,1.1613
103.5,Link_Test_1,1.3703
103.6,Link_Test_1,1.2777
103.7,Link_Test_1,1.4473
103.8,Link_Test_1,1.3882
103.9,Link_Test_1,1.4498
104.0,Link_Test_1,1.1779
104.1,Link_Test_1,1.3377
104.2,Link_Test_1,1.9188
104.3,Link_Test_1,1.1195
104.4,Link_Test_1,1.1864
104.5,Link_Test_1,1.6083
104.6,Link_Test_1,1.4711
104.7,Link_Test_1,1.2751
104.8,Link_Test_1,1.3256
104.9,Link_Test_1,1.3759
105.0,Link_Test_1,1.645
105.1,Link_Test_1,1.2935
105.2,Link_Test_1,1.2787
105.3,Link_Test_1,1.1436
105.4,Link_Test_1,1.5776
105.5,Link_Test_1,0.827
105.6,Link_Test_1,1.2737
105.7,Link_Test_1,1.3343
105.8,Link_Test_1,1.1373
105.9,Link_Test_1,1.6107
106.0,Link_Test_1,1.0414
106.1,Link_Test_1,1.1543
106.2,Link_Test_1,1.3742
106.3,Link_Test_1,1.2225
106.4,Link_Test_1,1.0623
106.5,Link_Test_1,1.4794
106.6,Link_Test_1,1.2032
106.7,Link_Test_1,1.4466
106.8,Link_Test_1,1.3786
106.9,Link_Test_1,1.4607
107.0,Link_Test_1,1.4453
107.1,Link_Test_1,1.191
107.2,Link_Test_1,0.9867
107.3,Link_Test_1,1.1306
107.4,Link_Test_1,1.0238
107.5,Link_Test_1,1.3881
107.6,Link_Test_1,0.847
107.7,Link_Test_1,1.2177
107.8,Link_Test_1,0.714
107.9,Link_Test_1,1.2396
108.0,Link_Test_1,1.3403
108.1,Link_Test_1,1.5093
108.2,Link_Test_1,1.2564
108.3,Link_Test_1,1.4179
108.4,Link_Test_1,1.1148
108.5,Link_Test_1,1.6795
108.6,Link_Test_1,1.5008
108.7,Link_Test_1,1.3757
108.8,Link_Test_1,1.41
108.9,Link_Test_1,1.397
109.0,Link_Test_1,1.5507
109.1,Link_Test_1,1.4454
109.2,Link_Test_1,1.4717
109.3,Link_Test_1,1.1629
109.4,Link_Test_1,0.9339
109.5,Link_Test_1,1.7766
109.6,Link_Test_1,1.4407
109.7,Link_Test_1,1.4727
109.8,Link_Test_1,1.4612
109.9,Link_Test_1,1.3131
110.0,Link_Test_1,1.2304
110.1,Link_Test_1,1.2481
110.2,Link_Test_1,1.3377
110.3,Link_Test_1,1.3977
110.4,Link_Test_1,1.4617
110.5,Link_Test_1,1.484
110.6,Link_Test_1,1.2846
110.7,Link_Test_1,1.338
110.8,Link_Test_1,1.1977
110.9,Link_Test_1,1.6623
111.0,Link_Test_1,1.6954
111.1,Link_Test_1,1.636
111.2,Link_Test_1,1.6042
111.3,Link_Test_1,1.7982
111.4,Link_Test_1,1.5187
111.5,Link_Test_1,1.1405
111.6,Link_Test_1,1.2975
111.7,Link_Test_1,1.5665
111.8,Link_Test_1,1.7274
111.9,Link_Test_1,1.6312
112.0,Link_Test_1,1.3935
112.1,Link_Test_1,1.6834
112.2,Link_Test_1,1.8767
112.3,Link_Test_1,1.5478
112.4,Link_Test_1,1.7233
112.5,Link_Test_1,1.6935
112.6,Link_Test_1,1.6455
112.7,Link_Test_1,1.4401
112.8,Link_Test_1,1.8312
112.9,Link_Test_1,1.7843
113.0,Link_Test_1,1.4339
113.1,Link_Test_1,1.6644
113.2,Link_Test_1,1.9936
113.3,Link_Test_1,1.485
113.4,Link_Test_1,1.5309
113.5,Link_Test_1,1.8825
113.6,Link_Test_1,1.9442
113.7,Link_Test_1,1.3835
113.8,Link_Test_1,1.6896
113.9,Link_Test_1,1.2827
114.0,Link_Test_1,1.7977
114.1,Link_Test_1,1.5317
114.2,Link_Test_1,1.7429
114.3,Link_Test_1,1.2832
114.4,Link_Test_1,1.8345
114.5,Link_Test_1,2.0165
114.6,Link_Test_1,1.8413
114.7,Link_Test_1,1.6858
114.8,Link_Test_1,1.6908
114.9,Link_Test_1,1.6037
115.0,Link_Test_1,1.5
115.1,Link_Test_1,1.7568
115.2,Link_Test_1,2.2534
115.3,Link_Test_1,1.6294
115.4,Link_Test_1,1.6742
115.5,Link_Test_1,1.6604
115.6,Link_Test_1,2.0408
115.7,Link_Test_1,1.9403
115.8,Link_Test_1,2.1094
115.9,Link_Test_1,1.9479
116.0,Link_Test_1,2.099
116.1,Link_Test_1,1.4376
116.2,Link_Test_1,1.8964
116.3,Link_Test_1,1.8879
116.4,Link_Test_1,1.4038
116.5,Link_Test_1,2.1862
116.6,Link_Test_1,2.0578
116.7,Link_Test_1,1.9871
116.8,Link_Test_1,2.0798
116.9,Link_Test_1,1.9814
117.0,Link_Test_1,1.9293
117.1,Link_Test_1,1.891
117.2,Link_Test_1,2.2857
117.3,Link_Test_1,1.9449
117.4,Link_Test_1,1.7724
117.5,Link_Test_1,2.0058
117.6,Link_Test_1,2.2068
117.7,Link_Test_1,1.9874
117.8,Link_Test_1,2.4231
117.9,Link_Test_1,2.1931
118.0,Link_Test_1,2.1835
118.1,Link_Test_1,1.9643
118.2,Link_Test_1,2.3257
118.3,Link_Test_1,2.1894
118.4,Link_Test_1,2.2026
118.5,Link_Test_1,2.1079
118.6,Link_Test_1,2.1976
118.7,Link_Test_1,2.4739
118.8,Link_Test_1,2.2746
118.9,Link_Test_1,2.4221
119.0,Link_Test_1,2.6084
119.1,Link_Test_1,2.3598
119.2,Link_Test_1,1.9758
119.3,Link_Test_1,2.7145
119.4,Link_Test_1,2.4106
119.5,Link_Test_1,2.037
119.6,Link_Test_1,2.6975
119.7,Link_Test_1,2.4475
119.8,Link_Test_1,2.2979
119.9,Link_Test_1,2.2481
120.0,Link_Test_1,2.4672
120.1,Link_Test_1,2.1655
120.2,Link_Test_1,2.3386
120.3,Link_Test_1,2.4356
120.4,Link_Test_1,2.7227
120.5,Link_Test_1,2.829
120.6,Link_Test_1,2.8433
120.7,Link_Test_1,2.7081
120.8,Link_Test_1,2.4807
120.9,Link_Test_1,2.8005
121.0,Link_Test_1,2.7234
121.1,Link_Test_1,2.5703
121.2,Link_Test_1,2.694
121.3,Link_Test_1,2.518
121.4,Link_Test_1,2.7243
121.5,Link_Test_1,2.5048
121.6,Link_Test_1,2.7999
121.7,Link_Test_1,2.7613
121.8,Link_Test_1,2.5984
121.9,Link_Test_1,2.6228
122.0,Link_Test_1,2.6919
122.1,Link_Test_1,2.4369
122.2,Link_Test_1,2.8587
122.3,Link_Test_1,2.479
122.4,Link_Test_1,2.8942
122.5,Link_Test_1,3.0202
122.6,Link_Test_1,2.9582
122.7,Link_Test_1,3.2477
122.8,Link_Test_1,2.8229
122.9,Link_Test_1,2.8021
123.0,Link_Test_1,2.9406
123.1,Link_Test_1,2.6492
123.2,Link_Test_1,2.8891
123.3,Link_Test_1,2.9456
123.4,Link_Test_1,3.0343
123.5,Link_Test_1,2.977
123.6,Link_Test_1,2.9457
123.7,Link_Test_1,3.1617
123.8,Link_Test_1,2.7737
123.9,Link_Test_1,3.028
124.0,Link_Test_1,3.0951
124.1,Link_Test_1,3.0263
124.2,Link_Test_1,3.4568
124.3,Link_Test_1,3.0445
124.4,Link_Test_1,3.0251
124.5,Link_Test_1,3.4168
124.6,Link_Test_1,2.9876
124.7,Link_Test_1,3.2129
124.8,Link_Test_1,2.8008
124.9,Link_Test_1,3.1893
125.0,Link_Test_1,3.2324
125.1,Link_Test_1,3.1908
125.2,Link_Test_1,3.019
125.3,Link_Test_1,3.1297
125.4,Link_Test_1,3.1739
125.5,Link_Test_1,3.4953
125.6,Link_Test_1,3.3744
125.7,Link_Test_1,3.1682
125.8,Link_Test_1,3.2755
125.9,Link_Test_1,3.3494
126.0,Link_Test_1,3.6063
126.1,Link_Test_1,3.2326
126.2,Link_Test_1,3.1841
126.3,Link_Test_1,3.2489
126.4,Link_Test_1,3.326
126.5,Link_Test_1,3.471
126.6,Link_Test_1,3.2997
126.7,Link_Test_1,3.4141
126.8,Link_Test_1,3.4266
126.9,Link_Test_1,3.6112
127.0,Link_Test_1,3.1393
127.1,Link_Test_1,3.5044
127.2,Link_Test_1,3.5282
127.3,Link_Test_1,3.7018
127.4,Link_Test_1,3.3529
127.5,Link_Test_1,3.2168
127.6,Link_Test_1,3.4541
127.7,Link_Test_1,3.5386
127.8,Link_Test_1,4.0545
127.9,Link_Test_1,3.4618
128.0,Link_Test_1,3.5453
128.1,Link_Test_1,3.7037
128.2,Link_Test_1,3.8127
128.3,Link_Test_1,3.5569
128.4,Link_Test_1,3.13
128.5,Link_Test_1,3.3506
128.6,Link_Test_1,3.7059
128.7,Link_Test_1,3.7195
128.8,Link_Test_1,3.0181
128.9,Link_Test_1,3.5488
129.0,Link_Test_1,3.4499
129.1,Link_Test_1,3.7129
129.2,Link_Test_1,3.659
129.3,Link_Test_1,3.7099
129.4,Link_Test_1,3.4601
129.5,Link_Test_1,3.4355
129.6,Link_Test_1,3.6587
129.7,Link_Test_1,3.7503
129.8,Link_Test_1,3.521
129.9,Link_Test_1,3.8371
130.0,Link_Test_1,3.5219
130.1,Link_Test_1,3.9575
130.2,Link_Test_1,4.0208
130.3,Link_Test_1,3.6237
130.4,Link_Test_1,3.6238
130.5,Link_Test_1,3.7875
130.6,Link_Test_1,3.9246
130.7,Link_Test_1,3.924
130.8,Link_Test_1,3.9337
130.9,Link_Test_1,3.6953
131.0,Link_Test_1,4.0105
131.1,Link_Test_1,3.7114
131.2,Link_Test_1,4.0559
131.3,Link_Test_1,3.9328
131.4,Link_Test_1,3.9387
131.5,Link_Test_1,3.8148
131.6,Link_Test_1,4.2586
131.7,Link_Test_1,4.2207
131.8,Link_Test_1,3.7866
131.9,Link_Test_1,3.6077
132.0,Link_Test_1,3.9772
132.1,Link_Test_1,3.8579
132.2,Link_Test_1,3.9051
132.3,Link_Test_1,4.0941
132.4,Link_Test_1,3.7816
132.5,Link_Test_1,4.0419
132.6,Link_Test_1,4.1635
132.7,Link_Test_1,3.7289
132.8,Link_Test_1,4.2197
132.9,Link_Test_1,4.1173
133.0,Link_Test_1,4.1667
133.1,Link_Test_1,4.0708
133.2,Link_Test_1,4.3013
133.3,Link_Test_1,3.9403
133.4,Link_Test_1,4.0577
133.5,Link_Test_1,4.1
133.6,Link_Test_1,3.8829
133.7,Link_Test_1,3.9894
133.8,Link_Test_1,4.0268
133.9,Link_Test_1,3.8298
134.0,Link_Test_1,4.0833
134.1,Link_Test_1,3.9067
134.2,Link_Test_1,3.9464
134.3,Link_Test_1,3.9212
134.4,Link_Test_1,3.9198
134.5,Link_Test_1,3.5135
134.6,Link_Test_1,3.8888
134.7,Link_Test_1,4.0487
134.8,Link_Test_1,4.1719
134.9,Link_Test_1,4.3017
135.0,Link_Test_1,4.0397
135.1,Link_Test_1,4.3435
135.2,Link_Test_1,4.5402
135.3,Link_Test_1,4.0918
135.4,Link_Test_1,4.1281
135.5,Link_Test_1,4.4672
135.6,Link_Test_1,4.245
135.7,Link_Test_1,3.6908
135.8,Link_Test_1,4.1991
135.9,Link_Test_1,3.7827
136.0,Link_Test_1,4.0715
136.1,Link_Test_1,4.2112
136.2,Link_Test_1,4.1496
136.3,Link_Test_1,3.8242
136.4,Link_Test_1,4.1017
136.5,Link_Test_1,4.0697
136.6,Link_Test_1,4.0998
136.7,Link_Test_1,4.1751
136.8,Link_Test_1,3.6698
136.9,Link_Test_1,3.7285
137.0,Link_Test_1,3.9917
137.1,Link_Test_1,3.849
137.2,Link_Test_1,4.0588
137.3,Link_Test_1,4.3662
137.4,Link_Test_1,3.9597
137.5,Link_Test_1,4.0396
137.6,Link_Test_1,3.9119
137.7,Link_Test_1,3.6966
137.8,Link_Test_1,4.2042
137.9,Link_Test_1,4.1378
138.0,Link_Test_1,3.8702
138.1,Link_Test_1,4.5409
138.2,Link_Test_1,3.5693
138.3,Link_Test_1,4.2649
138.4,Link_Test_1,3.8539
138.5,Link_Test_1,4.0052
138.6,Link_Test_1,3.7321
138.7,Link_Test_1,4.041
138.8,Link_Test_1,4.392
138.9,Link_Test_1,4.4929
139.0,Link_Test_1,4.0108
139.1,Link_Test_1,3.5952
139.2,Link_Test_1,4.0623
139.3,Link_Test_1,3.8087
139.4,Link_Test_1,3.9168
139.5,Link_Test_1,3.6225
139.6,Link_Test_1,4.125
139.7,Link_Test_1,3.8158
139.8,Link_Test_1,3.749
139.9,Link_Test_1,3.9829
140.0,Link_Test_1,4.1693
140.1,Link_Test_1,4.0453
140.2,Link_Test_1,3.7623
140.3,Link_Test_1,4.2208
140.4,Link_Test_1,3.7854
140.5,Link_Test_1,3.7667
140.6,Link_Test_1,4.0955
140.7,Link_Test_1,4.2492
140.8,Link_Test_1,4.1507
140.9,Link_Test_1,3.8199
141.0,Link_Test_1,4.1975
141.1,Link_Test_1,3.5619
141.2,Link_Test_1,3.6425
141.3,Link_Test_1,4.0842
141.4,Link_Test_1,4.0337
141.5,Link_Test_1,4.3069
141.6,Link_Test_1,3.7973
141.7,Link_Test_1,3.8722
141.8,Link_Test_1,4.2088
141.9,Link_Test_1,4.0334
142.0,Link_Test_1,3.6154
142.1,Link_Test_1,3.6953
142.2,Link_Test_1,3.6825
142.3,Link_Test_1,3.5662
142.4,Link_Test_1,3.8267
142.5,Link_Test_1,3.6086
142.6,Link_Test_1,3.7452
142.7,Link_Test_1,3.8417
142.8,Link_Test_1,3.7918
142.9,Link_Test_1,3.5799
143.0,Link_Test_1,4.0655
143.1,Link_Test_1,4.0246
143.2,Link_Test_1,3.7514
143.3,Link_Test_1,3.5901
143.4,Link_Test_1,3.8571
143.5,Link_Test_1,3.6476
143.6,Link_Test_1,3.4428
143.7,Link_Test_1,3.5101
143.8,Link_Test_1,3.7529
143.9,Link_Test_1,4.2293
144.0,Link_Test_1,3.9974
144.1,Link_Test_1,3.2917
144.2,Link_Test_1,3.4416
144.3,Link_Test_1,3.7094
144.4,Link_Test_1,3.4776
144.5,Link_Test_1,3.5627
144.6,Link_Test_1,3.6371
144.7,Link_Test_1,3.6756
144.8,Link_Test_1,3.7115
144.9,Link_Test_1,3.7659
145.0,Link_Test_1,3.3569
145.1,Link_Test_1,3.7648
145.2,Link_Test_1,3.2392
145.3,Link_Test_1,3.9235
145.4,Link_Test_1,3.8799
145.5,Link_Test_1,3.6329
145.6,Link_Test_1,3.7519
145.7,Link_Test_1,3.5904
145.8,Link_Test_1,3.4826
145.9,Link_Test_1,3.445
146.0,Link_Test_1,3.4172
146.1,Link_Test_1,3.2258
146.2,Link_Test_1,3.3071
146.3,Link_Test_1,4.0061
146.4,Link_Test_1,3.3323
146.5,Link_Test_1,3.1467
146.6,Link_Test_1,3.2736
146.7,Link_Test_1,3.7585
146.8,Link_Test_1,3.8789
146.9,Link_Test_1,3.1821
147.0,Link_Test_1,3.2096
147.1,Link_Test_1,3.5655
147.2,Link_Test_1,3.2787
147.3,Link_Test_1,3.1944
147.4,Link_Test_1,3.1823
147.5,Link_Test_1,3.5588
147.6,Link_Test_1,2.9359
147.7,Link_Test_1,3.4325
147.8,Link_Test_1,3.1474
147.9,Link_Test_1,3.1649
148.0,Link_Test_1,3.0896
148.1,Link_Test_1,3.2323
148.2,Link_Test_1,2.9775
148.3,Link_Test_1,3.1611
148.4,Link_Test_1,3.1958
148.5,Link_Test_1,3.3932
148.6,Link_Test_1,3.192
148.7,Link_Test_1,2.8894
148.8,Link_Test_1,2.6393
148.9,Link_Test_1,3.2434
149.0,Link_Test_1,3.1079
149.1,Link_Test_1,3.267
149.2,Link_Test_1,3.0932
149.3,Link_Test_1,2.9095
149.4,Link_Test_1,3.189
149.5,Link_Test_1,3.0119
149.6,Link_Test_1,3.2591
149.7,Link_Test_1,3.0987
149.8,Link_Test_1,3.3378
149.9,Link_Test_1,3.048
150.0,Link_Test_1,2.9684
150.1,Link_Test_1,2.9674
150.2,Link_Test_1,2.8384
150.3,Link_Test_1,3.104
150.4,Link_Test_1,2.8569
150.5,Link_Test_1,2.8892
150.6,Link_Test_1,2.9465
150.7,Link_Test_1,2.6648
150.8,Link_Test_1,2.9768
150.9,Link_Test_1,2.9176
151.0,Link_Test_1,2.9205
151.1,Link_Test_1,2.6383
151.2,Link_Test_1,2.8732
151.3,Link_Test_1,2.8978
151.4,Link_Test_1,2.4147
151.5,Link_Test_1,2.9676
151.6,Link_Test_1,2.6071
151.7,Link_Test_1,2.8645
151.8,Link_Test_1,2.5808
151.9,Link_Test_1,2.3314
152.0,Link_Test_1,2.3731
152.1,Link_Test_1,2.3859
152.2,Link_Test_1,2.5666
152.3,Link_Test_1,2.3268
152.4,Link_Test_1,3.0028
152.5,Link_Test_1,2.5058
152.6,Link_Test_1,2.4136
152.7,Link_Test_1,2.7652
152.8,Link_Test_1,2.798
152.9,Link_Test_1,2.4091
153.0,Link_Test_1,2.6473
153.1,Link_Test_1,2.6236
153.2,Link_Test_1,2.5376
153.3,Link_Test_1,2.0463
153.4,Link_Test_1,2.5888
153.5,Link_Test_1,2.5223
153.6,Link_Test_1,2.4901
153.7,Link_Test_1,2.3781
153.8,Link_Test_1,2.4715
153.9,Link_Test_1,2.612
154.0,Link_Test_1,2.4645
154.1,Link_Test_1,2.3945
154.2,Link_Test_1,1.9595
154.3,Link_Test_1,2.371
154.4,Link_Test_1,2.1654
154.5,Link_Test_1,2.0756
154.6,Link_Test_1,2.4535
154.7,Link_Test_1,2.3064
154.8,Link_Test_1,2.1099
154.9,Link_Test_1,2.4866
155.0,Link_Test_1,2.4004
155.1,Link_Test_1,2.2763
155.2,Link_Test_1,2.341
155.3,Link_Test_1,2.3731
155.4,Link_Test_1,2.385
155.5,Link_Test_1,2.3698
155.6,Link_Test_1,2.1751
155.7,Link_Test_1,1.8652
155.8,Link_Test_1,2.1302
155.9,Link_Test_1,2.1531
156.0,Link_Test_1,2.0724
156.1,Link_Test_1,2.5188
156.2,Link_Test_1,2.0211
156.3,Link_Test_1,2.2285
156.4,Link_Test_1,1.8123
156.5,Link_Test_1,2.0696
156.6,Link_Test_1,1.9924
156.7,Link_Test_1,1.8243
156.8,Link_Test_1,1.7545
156.9,Link_Test_1,2.2689
157.0,Link_Test_1,2.0809
157.1,Link_Test_1,1.7321
157.2,Link_Test_1,1.8074
157.3,Link_Test_1,1.7345
157.4,Link_Test_1,2.0899
157.5,Link_Test_1,2.1549
157.6,Link_Test_1,1.8691
157.7,Link_Test_1,1.8878
157.8,Link_Test_1,1.8519
157.9,Link_Test_1,2.0651
158.0,Link_Test_1,1.8561
158.1,Link_Test_1,2.0273
158.2,Link_Test_1,1.7602
158.3,Link_Test_1,2.1837
158.4,Link_Test_1,1.9991
158.5,Link_Test_1,2.0423
158.6,Link_Test_1,1.8215
158.7,Link_Test_1,1.7711
158.8,Link_Test_1,1.8907
158.9,Link_Test_1,1.4765
159.0,Link_Test_1,2.0826
159.1,Link_Test_1,1.5296
159.2,Link_Test_1,1.7635
159.3,Link_Test_1,1.9752
159.4,Link_Test_1,1.4499
159.5,Link_Test_1,1.5201
159.6,Link_Test_1,1.7297
159.7,Link_Test_1,1.9259
159.8,Link_Test_1,1.6136
159.9,Link_Test_1,1.3614
160.0,Link_Test_1,1.4064
160.1,Link_Test_1,1.8971
160.2,Link_Test_1,1.7547
160.3,Link_Test_1,1.7658
160.4,Link_Test_1,1.4272
160.5,Link_Test_1,1.4914
160.6,Link_Test_1,1.7681
160.7,Link_Test_1,1.5729
160.8,Link_Test_1,1.85
160.9,Link_Test_1,1.4163
161.0,Link_Test_1,1.7307
161.1,Link_Test_1,1.5054
161.2,Link_Test_1,1.5235
161.3,Link_Test_1,1.3552
161.4,Link_Test_1,1.6407
161.5,Link_Test_1,1.525
161.6,Link_Test_1,1.2643
161.7,Link_Test_1,1.5879
161.8,Link_Test_1,1.7016
161.9,Link_Test_1,1.6551
162.0,Link_Test_1,1.5351
162.1,Link_Test_1,1.6631
162.2,Link_Test_1,1.0912
162.3,Link_Test_1,0.9061
162.4,Link_Test_1,1.7312
162.5,Link_Test_1,1.4807
162.6,Link_Test_1,1.1632
162.7,Link_Test_1,1.7115
162.8,Link_Test_1,1.5896
162.9,Link_Test_1,1.6985
163.0,Link_Test_1,1.2783
163.1,Link_Test_1,1.5696
163.2,Link_Test_1,1.4558
163.3,Link_Test_1,1.4663
163.4,Link_Test_1,1.5507
163.5,Link_Test_1,1.3651
163.6,Link_Test_1,0.9904
163.7,Link_Test_1,1.2319
163.8,Link_Test_1,1.3938
163.9,Link_Test_1,1.0272
164.0,Link_Test_1,1.2122
164.1,Link_Test_1,1.4925
164.2,Link_Test_1,1.5835
164.3,Link_Test_1,1.4465
164.4,Link_Test_1,1.3707
164.5,Link_Test_1,1.4633
164.6,Link_Test_1,1.0554
164.7,Link_Test_1,1.0544
164.8,Link_Test_1,1.1501
164.9,Link_Test_1,1.2506
165.0,Link_Test_1,1.4525
